Name,ID,Has Block,Mod,Class
chisel:carpet_block,1007,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:carpet,1008,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:cloud,1009,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:cobblestone,1010,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:mossy_cobblestone,1011,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:concrete,1012,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:copperblock,1013,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:diamond_block,1014,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:diorite,1015,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:dirt,1016,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:emerald_block,1017,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:factoryblock,1018,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:factoryblock2,1019,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:fantasyblock,1020,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:fantasyblock2,1021,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:futura,1022,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:futuraCircuit,1023,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:glass,1024,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:glass2,1025,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:glass_pane,1026,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stained_glass_white,1027,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stained_glass_yellow,1028,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stained_glass_lightgray,1029,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stained_glass_brown,1030,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stained_glass_pane_white,1031,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stained_glass_pane_magenta,1032,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stained_glass_pane_yellow,1033,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stained_glass_pane_pink,1034,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stained_glass_pane_lightgray,1035,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stained_glass_pane_purple,1036,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stained_glass_pane_brown,1037,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stained_glass_pane_red,1038,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:glowstone,1039,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:gold2,1040,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:gold_block,1041,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:granite,1042,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:grimstone,1043,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:hexPlating,1044,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:hexLargePlating,1045,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:holystone,1046,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:ice,1047,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:ice_pillar,1048,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:ice_stairs.0,1049,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:ice_stairs.1,1050,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:ice_stairs.2,1051,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:ice_stairs.3,1052,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:ice_stairs.4,1053,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:ice_stairs.5,1054,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:ice_stairs.6,1055,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:ice_stairs.7,1056,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:iron_bars,1057,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:iron2,1058,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:iron_block,1059,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:jackolantern1,1060,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern2,1061,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern3,1062,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern4,1063,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern5,1064,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern6,1065,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern7,1066,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern8,1067,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern9,1068,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern10,1069,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern11,1070,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern12,1071,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern13,1072,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern14,1073,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern15,1074,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:jackolantern16,1075,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:laboratoryblock,1076,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:lapis_block,1077,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:lavastone,1078,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:leadblock,1079,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:leaves,1080,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone,1081,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_slab,1082,true,chisel,com.cricketcraft.chisel.item.ItemCarvableSlab
chisel:limestone_slab_top,1083,true,chisel,com.cricketcraft.chisel.item.ItemCarvableSlab
chisel:limestone_stairs.0,1084,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.1,1085,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.2,1086,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.3,1087,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.4,1088,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.5,1089,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.6,1090,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:limestone_stairs.7,1091,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble,1092,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_slab,1093,true,chisel,com.cricketcraft.chisel.item.ItemCarvableSlab
chisel:marble_slab_top,1094,true,chisel,com.cricketcraft.chisel.item.ItemCarvableSlab
chisel:marble_stairs.0,1095,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.1,1096,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.2,1097,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.3,1098,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.4,1099,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.5,1100,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.6,1101,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_stairs.7,1102,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_pillar,1103,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:marble_pillar_slab,1104,true,chisel,com.cricketcraft.chisel.item.ItemCarvableSlab
chisel:marble_pillar_slab_top,1105,true,chisel,com.cricketcraft.chisel.item.ItemCarvableSlab
chisel:nation,1106,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:rebel,1107,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:nether_brick,1108,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:netherrack,1109,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:obsidian,1110,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice,1111,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_pillar,1112,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.0,1113,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.1,1114,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.2,1115,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.3,1116,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.4,1117,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.5,1118,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.6,1119,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:packedice_stairs.7,1120,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:paperwall,1121,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:paperwall_block,1122,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:present,1123,true,chisel,com.cricketcraft.chisel.item.ItemBlockPresent
chisel:pumpkin1,1124,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin2,1125,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin3,1126,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin4,1127,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin5,1128,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin6,1129,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin7,1130,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin8,1131,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin9,1132,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin10,1133,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin11,1134,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin12,1135,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin13,1136,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin14,1137,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin15,1138,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:pumpkin16,1139,true,chisel,com.cricketcraft.chisel.item.ItemCarvablePumpkin
chisel:redstone_block,1140,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:road_line,1141,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:sandstone,1142,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:sandstone2,1143,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:sandstone_scribbles,1144,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:silverblock,1145,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:sand_snakestone,1146,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stone_snakestone,1147,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:obsidian_snakestone,1148,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:steelblock,1149,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:stonebricksmooth,1150,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:tallow,1151,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:technical,1152,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:technical2,1153,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:technical3,1154,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:templeblock,1155,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:mossy_templeblock,1156,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:tinblock,1157,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:thaumium,1158,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:torch1,1159,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch2,1160,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch3,1161,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch4,1162,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch5,1163,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch6,1164,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch7,1165,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch8,1166,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch9,1167,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:torch10,1168,true,chisel,com.cricketcraft.chisel.compat.fmp.ItemBlockChiselTorchPart
chisel:tyrian,1169,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:uraniumblock,1170,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:valentines,1171,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:voidstone,1172,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:voidstone2,1173,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:voidstoneRunic,1174,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:voidstonePillar,1175,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:voidstonePillar2,1176,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:warningSign,1177,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:waterstone,1178,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:oak_planks,1179,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:spruce_planks,1180,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:birch_planks,1181,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:jungle_planks,1182,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:acacia_planks,1183,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:dark_oak_planks,1184,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
chisel:woolen_clay,1185,true,chisel,com.cricketcraft.chisel.item.ItemCarvable
ComputerCraft:CC-Computer,1186,true,ComputerCraft,dan200.computercraft.shared.computer.items.ItemComputer
ComputerCraft:CC-Peripheral,1187,true,ComputerCraft,dan200.computercraft.shared.peripheral.common.ItemPeripheral
ComputerCraft:CC-Cable,1188,true,ComputerCraft,dan200.computercraft.shared.peripheral.common.ItemCable
ComputerCraft:command_computer,1189,true,ComputerCraft,dan200.computercraft.shared.computer.items.ItemCommandComputer
ComputerCraft:CC-Turtle,1190,true,ComputerCraft,dan200.computercraft.shared.turtle.items.ItemTurtleLegacy
ComputerCraft:CC-TurtleExpanded,1191,true,ComputerCraft,dan200.computercraft.shared.turtle.items.ItemTurtleNormal
ComputerCraft:CC-TurtleAdvanced,1192,true,ComputerCraft,dan200.computercraft.shared.turtle.items.ItemTurtleAdvanced
eplus:tile.advancedEnchantmentTable,1193,true,eplus,net.minecraft.item.ItemBlock
MineFactoryReloaded:conveyor,1194,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockConveyor
MineFactoryReloaded:machineblock,1195,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:machine.0,1196,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryMachine
MineFactoryReloaded:machine.1,1197,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryMachine
MineFactoryReloaded:machine.2,1198,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryMachine
MineFactoryReloaded:tank,1199,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockTank
MineFactoryReloaded:cable.plastic,1200,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:cable.redstone,1201,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:rednet.logic,1202,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockRedNetLogic
MineFactoryReloaded:rednet.panel,1203,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockRedNetPanel
MineFactoryReloaded:rail.cargo.pickup,1204,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rail.cargo.dropoff,1205,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rail.passenger.pickup,1206,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rail.passenger.dropoff,1207,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rubberwood.sapling,1208,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryTree
MineFactoryReloaded:rubberwood.log,1209,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:rubberwood.leaves,1210,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryLeaves
MineFactoryReloaded:stainedglass.block,1211,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:stainedglass.pane,1212,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:road,1213,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactoryRoad
MineFactoryReloaded:plastic,1214,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:brick,1215,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:stone,1216,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:pinkslime.block,1217,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:vinescaffold,1218,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockVineScaffold
MineFactoryReloaded:farmland,1219,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockFactory
MineFactoryReloaded:detcord,1220,true,MineFactoryReloaded,powercrystals.minefactoryreloaded.block.ItemBlockDetCord
MineFactoryReloaded:milk.still,1222,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
MineFactoryReloaded:sludge.still,1223,true,MineFactoryReloaded,net.minecraft.item.ItemBlock
