Ore Name,ItemStack,Item ID,Display Name,Wildcard
soulsandGray,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Gray Frequency),false
soulsandGreen,1xtile.extrautils:color_hellsand@2,ExtraUtilities:color_hellsand,Colored Soul Sand (Magenta Frequency),false
soulsandLightBlue,1xtile.extrautils:color_hellsand@12,ExtraUtilities:color_hellsand,Colored Soul Sand (Brown Frequency),false
soulsandLightGray,1xtile.extrautils:color_hellsand@7,ExtraUtilities:color_hellsand,Colored Soul Sand (Gray Frequency),false
soulsandLime,1xtile.extrautils:color_hellsand@10,ExtraUtilities:color_hellsand,Colored Soul Sand (Purple Frequency),false
soulsandMagenta,1xtile.extrautils:color_hellsand@13,ExtraUtilities:color_hellsand,Colored Soul Sand (Green Frequency),false
soulsandOrange,1xtile.extrautils:color_hellsand@14,ExtraUtilities:color_hellsand,Colored Soul Sand (Red Frequency),false
soulsandPink,1xtile.extrautils:color_hellsand@9,ExtraUtilities:color_hellsand,Colored Soul Sand (Cyan Frequency),false
soulsandPurple,1xtile.extrautils:color_hellsand@5,ExtraUtilities:color_hellsand,Colored Soul Sand (Lime Frequency),false
soulsandRed,1xtile.extrautils:color_hellsand@1,ExtraUtilities:color_hellsand,Colored Soul Sand (Orange Frequency),false
soulsandWhite,1xtile.extrautils:color_hellsand@15,ExtraUtilities:color_hellsand,Colored Soul Sand (Black Frequency),false
soulsandYellow,1xtile.extrautils:color_hellsand@11,ExtraUtilities:color_hellsand,Colored Soul Sand (Blue Frequency),false
stainedClayBlack,1xtile.clayHardenedStained@15,minecraft:stained_hardened_clay,Black Stained Clay,false
stainedClayBlue,1xtile.clayHardenedStained@11,minecraft:stained_hardened_clay,Blue Stained Clay,false
stainedClayBrown,1xtile.clayHardenedStained@12,minecraft:stained_hardened_clay,Brown Stained Clay,false
stainedClayCyan,1xtile.clayHardenedStained@9,minecraft:stained_hardened_clay,Cyan Stained Clay,false
stainedClayGray,1xtile.clayHardenedStained@7,minecraft:stained_hardened_clay,Gray Stained Clay,false
stainedClayGreen,1xtile.clayHardenedStained@13,minecraft:stained_hardened_clay,Green Stained Clay,false
stainedClayLightBlue,1xtile.clayHardenedStained@3,minecraft:stained_hardened_clay,Light Blue Stained Clay,false
stainedClayLightGray,1xtile.clayHardenedStained@8,minecraft:stained_hardened_clay,Light Gray Stained Clay,false
stainedClayLime,1xtile.clayHardenedStained@5,minecraft:stained_hardened_clay,Lime Stained Clay,false
stainedClayMagenta,1xtile.clayHardenedStained@2,minecraft:stained_hardened_clay,Magenta Stained Clay,false
stainedClayOrange,1xtile.clayHardenedStained@1,minecraft:stained_hardened_clay,Orange Stained Clay,false
stainedClayPink,1xtile.clayHardenedStained@6,minecraft:stained_hardened_clay,Pink Stained Clay,false
stainedClayPurple,1xtile.clayHardenedStained@10,minecraft:stained_hardened_clay,Purple Stained Clay,false
stainedClayRed,1xtile.clayHardenedStained@14,minecraft:stained_hardened_clay,Red Stained Clay,false
stainedClayWhite,1xtile.clayHardenedStained@0,minecraft:stained_hardened_clay,White Stained Clay,false
stainedClayYellow,1xtile.clayHardenedStained@4,minecraft:stained_hardened_clay,Yellow Stained Clay,false
stainedGlassBlack,1xtile.stainedGlass@15,minecraft:stained_glass,Black Stained Glass,false
stainedGlassBlue,1xtile.stainedGlass@11,minecraft:stained_glass,Blue Stained Glass,false
stainedGlassBrown,1xtile.stainedGlass@12,minecraft:stained_glass,Brown Stained Glass,false
stainedGlassCyan,1xtile.stainedGlass@9,minecraft:stained_glass,Cyan Stained Glass,false
stainedGlassGray,1xtile.stainedGlass@7,minecraft:stained_glass,Gray Stained Glass,false
stainedGlassGreen,1xtile.stainedGlass@13,minecraft:stained_glass,Green Stained Glass,false
stainedGlassLightBlue,1xtile.stainedGlass@3,minecraft:stained_glass,Light Blue Stained Glass,false
stainedGlassLightGray,1xtile.stainedGlass@8,minecraft:stained_glass,Light Gray Stained Glass,false
stainedGlassLime,1xtile.stainedGlass@5,minecraft:stained_glass,Lime Stained Glass,false
stainedGlassMagenta,1xtile.stainedGlass@2,minecraft:stained_glass,Magenta Stained Glass,false
stainedGlassOrange,1xtile.stainedGlass@1,minecraft:stained_glass,Orange Stained Glass,false
stainedGlassPaneBlack,1xtile.thinStainedGlass@15,minecraft:stained_glass_pane,Black Stained Glass Pane,false
stainedGlassPaneBlue,1xtile.thinStainedGlass@11,minecraft:stained_glass_pane,Blue Stained Glass Pane,false
stainedGlassPaneBrown,1xtile.thinStainedGlass@12,minecraft:stained_glass_pane,Brown Stained Glass Pane,false
stainedGlassPaneCyan,1xtile.thinStainedGlass@9,minecraft:stained_glass_pane,Cyan Stained Glass Pane,false
stainedGlassPaneGray,1xtile.thinStainedGlass@7,minecraft:stained_glass_pane,Gray Stained Glass Pane,false
stainedGlassPaneGreen,1xtile.thinStainedGlass@13,minecraft:stained_glass_pane,Green Stained Glass Pane,false
stainedGlassPaneLightBlue,1xtile.thinStainedGlass@3,minecraft:stained_glass_pane,Light Blue Stained Glass Pane,false
stainedGlassPaneLightGray,1xtile.thinStainedGlass@8,minecraft:stained_glass_pane,Light Gray Stained Glass Pane,false
stainedGlassPaneLime,1xtile.thinStainedGlass@5,minecraft:stained_glass_pane,Lime Stained Glass Pane,false
stainedGlassPaneMagenta,1xtile.thinStainedGlass@2,minecraft:stained_glass_pane,Magenta Stained Glass Pane,false
stainedGlassPaneOrange,1xtile.thinStainedGlass@1,minecraft:stained_glass_pane,Orange Stained Glass Pane,false
stainedGlassPanePink,1xtile.thinStainedGlass@6,minecraft:stained_glass_pane,Pink Stained Glass Pane,false
stainedGlassPanePurple,1xtile.thinStainedGlass@10,minecraft:stained_glass_pane,Purple Stained Glass Pane,false
stainedGlassPaneRed,1xtile.thinStainedGlass@14,minecraft:stained_glass_pane,Red Stained Glass Pane,false
stainedGlassPaneWhite,1xtile.thinStainedGlass@0,minecraft:stained_glass_pane,White Stained Glass Pane,false
stainedGlassPaneYellow,1xtile.thinStainedGlass@4,minecraft:stained_glass_pane,Yellow Stained Glass Pane,false
stainedGlassPink,1xtile.stainedGlass@6,minecraft:stained_glass,Pink Stained Glass,false
stainedGlassPurple,1xtile.stainedGlass@10,minecraft:stained_glass,Purple Stained Glass,false
stainedGlassRed,1xtile.stainedGlass@14,minecraft:stained_glass,Red Stained Glass,false
stainedGlassWhite,1xtile.stainedGlass@0,minecraft:stained_glass,White Stained Glass,false
stainedGlassYellow,1xtile.stainedGlass@4,minecraft:stained_glass,Yellow Stained Glass,false
stairWood,1xtile.stairsWood@0,minecraft:oak_stairs,Oak Wood Stairs,false
stairWood,1xtile.stairsWoodSpruce@0,minecraft:spruce_stairs,Spruce Wood Stairs,false
stairWood,1xtile.stairsWoodBirch@0,minecraft:birch_stairs,Birch Wood Stairs,false
stairWood,1xtile.stairsWoodJungle@0,minecraft:jungle_stairs,Jungle Wood Stairs,false
stairWood,1xtile.stairsWoodAcacia@0,minecraft:acacia_stairs,Acacia Wood Stairs,false
stairWood,1xtile.stairsWoodDarkOak@0,minecraft:dark_oak_stairs,Dark Oak Wood Stairs,false
stairWood,1xtile.redwoodStairs@0,BiomesOPlenty:redwoodStairs,Redwood Wood Stairs,false
stairWood,1xtile.willowStairs@0,BiomesOPlenty:willowStairs,Willow Wood Stairs,false
stairWood,1xtile.sacredoakStairs@0,BiomesOPlenty:sacredoakStairs,Sacred Oak Wood Stairs,false
stairWood,1xtile.firStairs@0,BiomesOPlenty:firStairs,Fir Wood Stairs,false
stairWood,1xtile.cherryStairs@0,BiomesOPlenty:cherryStairs,Cherry Wood Stairs,false
stairWood,1xtile.darkStairs@0,BiomesOPlenty:darkStairs,Dark Wood Stairs,false
stairWood,1xtile.magicStairs@0,BiomesOPlenty:magicStairs,Magic Wood Stairs,false
stairWood,1xtile.palmStairs@0,BiomesOPlenty:palmStairs,Palm Wood Stairs,false
stairWood,1xtile.mangroveStairs@0,BiomesOPlenty:mangroveStairs,Mangrove Wood Stairs,false
stairWood,1xtile.etherealStairs@0,BiomesOPlenty:etherealStairs,Ethereal Wood Stairs,false
stairWood,1xtile.pineStairs@0,BiomesOPlenty:pineStairs,Pine Wood Stairs,false
stairWood,1xtile.hellBarkStairs@0,BiomesOPlenty:hellBarkStairs,Hellbark Wood Stairs,false
stairWood,1xtile.jacarandaStairs@0,BiomesOPlenty:jacarandaStairs,Jacaranda Wood Stairs,false
stairWood,1xtile.mahoganyStairs@0,BiomesOPlenty:mahoganyStairs,Mahogany Wood Stairs,false
stairWood,1xtile.for.stairs@32767,Forestry:stairs,(wildcard),true
stairWood,1xtile.witchery:stairswoodalder@32767,witchery:stairswoodalder,(wildcard),true
stairWood,1xtile.witchery:stairswoodhawthorn@32767,witchery:stairswoodhawthorn,(wildcard),true
stairWood,1xtile.witchery:stairswoodrowan@32767,witchery:stairswoodrowan,(wildcard),true
steelRod,1xitem.tconstruct.ToolRod@16,TConstruct:toolRod,Steel Tool Rod,false
stickWood,1xitem.stick@0,minecraft:stick,Stick,false
stickWood,1xtile.bamboo@0,BiomesOPlenty:bamboo,Bamboo,false
stickWood,1xtile.plants@8,BiomesOPlenty:plants,River Cane,false
stone,1xtile.stone@0,minecraft:stone,Stone,false
stone,1xtile.mfr.decorative.stone@0,MineFactoryReloaded:stone,Smooth Blackstone,false
stone,1xtile.mfr.decorative.stone@1,MineFactoryReloaded:stone,Smooth Whitestone,false
stone,1xtile.extrautils:color_stone@0,ExtraUtilities:color_stone,Colored Stone (White Frequency),false
stone,1xtile.extrautils:color_stone@1,ExtraUtilities:color_stone,Colored Stone (Orange Frequency),false
stone,1xtile.extrautils:color_stone@2,ExtraUtilities:color_stone,Colored Stone (Magenta Frequency),false
stone,1xtile.extrautils:color_stone@3,ExtraUtilities:color_stone,Colored Stone (Light Blue Frequency),false
stone,1xtile.extrautils:color_stone@4,ExtraUtilities:color_stone,Colored Stone (Yellow Frequency),false
stone,1xtile.extrautils:color_stone@5,ExtraUtilities:color_stone,Colored Stone (Lime Frequency),false
stone,1xtile.extrautils:color_stone@6,ExtraUtilities:color_stone,Colored Stone (Pink Frequency),false
stone,1xtile.extrautils:color_stone@7,ExtraUtilities:color_stone,Colored Stone (Gray Frequency),false
stone,1xtile.extrautils:color_stone@8,ExtraUtilities:color_stone,Colored Stone (Light Gray Frequency),false
stone,1xtile.extrautils:color_stone@9,ExtraUtilities:color_stone,Colored Stone (Cyan Frequency),false
stone,1xtile.extrautils:color_stone@10,ExtraUtilities:color_stone,Colored Stone (Purple Frequency),false
stone,1xtile.extrautils:color_stone@11,ExtraUtilities:color_stone,Colored Stone (Blue Frequency),false
stone,1xtile.extrautils:color_stone@12,ExtraUtilities:color_stone,Colored Stone (Brown Frequency),false
stone,1xtile.extrautils:color_stone@13,ExtraUtilities:color_stone,Colored Stone (Green Frequency),false
stone,1xtile.extrautils:color_stone@14,ExtraUtilities:color_stone,Colored Stone (Red Frequency),false
stone,1xtile.extrautils:color_stone@15,ExtraUtilities:color_stone,Colored Stone (Black Frequency),false
stoneAndesite,1xtile.stone@0,Botania:stone,Andesite,false
stoneAndesite,1xtile.chisel.andesite@0,chisel:andesite,Andesite,false
stoneAndesiteBricks,1xtile.stone@8,Botania:stone,Andesite Bricks,false
stoneAndesiteChiseled,1xtile.stone@12,Botania:stone,Chiseled Andesite Brick,false
stoneAndesitePolished,1xtile.stone@4,Botania:stone,Polished Andesite,false
stoneBasalt,1xtile.stone@1,Botania:stone,Basalt,false
stoneBasaltBricks,1xtile.stone@9,Botania:stone,Basalt Bricks,false
stoneBasaltChiseled,1xtile.stone@13,Botania:stone,Chiseled Basalt Brick,false
stoneBasaltPolished,1xtile.stone@5,Botania:stone,Polished Basalt,false
stoneBlack,1xtile.extrautils:color_stone@0,ExtraUtilities:color_stone,Colored Stone (White Frequency),false
stoneBlue,1xtile.extrautils:color_stone@4,ExtraUtilities:color_stone,Colored Stone (Yellow Frequency),false
stoneBrown,1xtile.extrautils:color_stone@3,ExtraUtilities:color_stone,Colored Stone (Light Blue Frequency),false
stoneCyan,1xtile.extrautils:color_stone@6,ExtraUtilities:color_stone,Colored Stone (Pink Frequency),false
stoneDiorite,1xtile.stone@2,Botania:stone,Diorite,false
stoneDiorite,1xtile.chisel.diorite@0,chisel:diorite,Diorite,false
stoneDioriteBricks,1xtile.stone@10,Botania:stone,Diorite Bricks,false
stoneDioriteChiseled,1xtile.stone@14,Botania:stone,Chiseled Diorite Brick,false
stoneDioritePolished,1xtile.stone@6,Botania:stone,Polished Diorite,false
stoneGranite,1xtile.stone@3,Botania:stone,Granite,false
stoneGranite,1xtile.chisel.granite@0,chisel:granite,Granite,false
stoneGraniteBricks,1xtile.stone@11,Botania:stone,Granite Bricks,false
stoneGraniteChiseled,1xtile.stone@15,Botania:stone,Chiseled Granite Brick,false
stoneGranitePolished,1xtile.stone@7,Botania:stone,Polished Granite,false
stoneGray,1xtile.extrautils:color_stone@8,ExtraUtilities:color_stone,Colored Stone (Light Gray Frequency),false
stoneGreen,1xtile.extrautils:color_stone@2,ExtraUtilities:color_stone,Colored Stone (Magenta Frequency),false
stoneLightBlue,1xtile.extrautils:color_stone@12,ExtraUtilities:color_stone,Colored Stone (Brown Frequency),false
stoneLightGray,1xtile.extrautils:color_stone@7,ExtraUtilities:color_stone,Colored Stone (Gray Frequency),false
stoneLime,1xtile.extrautils:color_stone@10,ExtraUtilities:color_stone,Colored Stone (Purple Frequency),false
stoneMagenta,1xtile.extrautils:color_stone@13,ExtraUtilities:color_stone,Colored Stone (Green Frequency),false
stoneMossy,1xtile.stonebricksmooth@1,minecraft:stonebrick,Mossy Stone Bricks,false
stoneMossy,1xtile.stoneMoss@0,minecraft:mossy_cobblestone,Moss Stone,false
stoneOrange,1xtile.extrautils:color_stone@14,ExtraUtilities:color_stone,Colored Stone (Red Frequency),false
stonePink,1xtile.extrautils:color_stone@9,ExtraUtilities:color_stone,Colored Stone (Cyan Frequency),false
stonePurple,1xtile.extrautils:color_stone@5,ExtraUtilities:color_stone,Colored Stone (Lime Frequency),false
stoneRed,1xtile.extrautils:color_stone@1,ExtraUtilities:color_stone,Colored Stone (Orange Frequency),false
stoneRod,1xitem.tconstruct.ToolRod@1,TConstruct:toolRod,Stone Tool Rod,false
stoneWhite,1xtile.extrautils:color_stone@15,ExtraUtilities:color_stone,Colored Stone (Black Frequency),false
stoneYellow,1xtile.extrautils:color_stone@11,ExtraUtilities:color_stone,Colored Stone (Blue Frequency),false
thaumiumRod,1xitem.tconstruct.ToolRod@31,TConstruct:toolRod,Thaumium Tool Rod,false
thermalexpansion:machineBronze,1xitem.thermalfoundation.material@137,ThermalFoundation:material,Bronze Gear,false
thermalexpansion:machineCopper,1xitem.thermalfoundation.material@128,ThermalFoundation:material,Copper Gear,false
thermalexpansion:machineElectrum,1xitem.thermalfoundation.material@135,ThermalFoundation:material,Electrum Gear,false
thermalexpansion:machineEnderium,1xitem.thermalfoundation.material@140,ThermalFoundation:material,Enderium Gear,false
thermalexpansion:machineFrame,1xtile.thermalexpansion.frame@0,ThermalExpansion:Frame,Machine Frame (Basic),false
thermalexpansion:machineFrame,1xtile.thermalexpansion.frame@1,ThermalExpansion:Frame,Machine Frame (Hardened),false
thermalexpansion:machineFrame,1xtile.thermalexpansion.frame@2,ThermalExpansion:Frame,Machine Frame (Reinforced),false
thermalexpansion:machineFrame,1xtile.thermalexpansion.frame@3,ThermalExpansion:Frame,Machine Frame (Resonant),false
thermalexpansion:machineGold,1xitem.thermalfoundation.material@13,ThermalFoundation:material,Gold Gear,false
thermalexpansion:machineInvar,1xitem.thermalfoundation.material@136,ThermalFoundation:material,Invar Gear,false
thermalexpansion:machineIron,1xitem.thermalfoundation.material@12,ThermalFoundation:material,Iron Gear,false
thermalexpansion:machineLead,1xitem.thermalfoundation.material@131,ThermalFoundation:material,Lead Gear,false
thermalexpansion:machineLumium,1xitem.thermalfoundation.material@139,ThermalFoundation:material,Lumium Gear,false
thermalexpansion:machineMithril,1xitem.thermalfoundation.material@134,ThermalFoundation:material,Mana Infused Gear,false
thermalexpansion:machineNickel,1xitem.thermalfoundation.material@132,ThermalFoundation:material,Ferrous Gear,false
thermalexpansion:machinePlatinum,1xitem.thermalfoundation.material@133,ThermalFoundation:material,Shiny Gear,false
thermalexpansion:machineSignalum,1xitem.thermalfoundation.material@138,ThermalFoundation:material,Signalum Gear,false
thermalexpansion:machineSilver,1xitem.thermalfoundation.material@130,ThermalFoundation:material,Silver Gear,false
thermalexpansion:machineTin,1xitem.thermalfoundation.material@129,ThermalFoundation:material,Tin Gear,false
torchStone,1xtile.decoration.stonetorch@0,TConstruct:decoration.stonetorch,Torch,false
treeLeaves,1xtile.leaves@32767,minecraft:leaves,(wildcard),true
treeLeaves,1xtile.leaves@32767,minecraft:leaves2,(wildcard),true
treeLeaves,1xtile.colorizedLeaves1@32767,BiomesOPlenty:colorizedLeaves1,(wildcard),true
treeLeaves,1xtile.colorizedLeaves2@32767,BiomesOPlenty:colorizedLeaves2,(wildcard),true
treeLeaves,1xtile.leaves1@32767,BiomesOPlenty:leaves1,(wildcard),true
treeLeaves,1xtile.leaves2@32767,BiomesOPlenty:leaves2,(wildcard),true
treeLeaves,1xtile.leaves3@32767,BiomesOPlenty:leaves3,(wildcard),true
treeLeaves,1xtile.leaves4@32767,BiomesOPlenty:leaves4,(wildcard),true
treeLeaves,1xtile.appleLeaves@32767,BiomesOPlenty:appleLeaves,(wildcard),true
treeLeaves,1xtile.persimmonLeaves@32767,BiomesOPlenty:persimmonLeaves,(wildcard),true
treeLeaves,1xtile.for.leaves@32767,Forestry:leaves,(wildcard),true
treeLeaves,1xtile.witchery:witchleaves@32767,witchery:witchleaves,(wildcard),true
treeSapling,1xtile.sapling@32767,minecraft:sapling,(wildcard),true
treeSapling,1xtile.saplings@32767,BiomesOPlenty:saplings,(wildcard),true
treeSapling,1xtile.colorizedSaplings@32767,BiomesOPlenty:colorizedSaplings,(wildcard),true
treeSapling,1xtile.blockCustomPlant@0,Thaumcraft:blockCustomPlant,Greatwood Sapling,false
treeSapling,1xtile.blockCustomPlant@1,Thaumcraft:blockCustomPlant,Silverwood Sapling,false
treeSapling,1xtile.for.saplingGE@32767,Forestry:saplingGE,(wildcard),true
treeSapling,1xitem.for.sapling@32767,Forestry:sapling,(wildcard),true
treeSapling,1xtile.witchery:witchsapling@32767,witchery:witchsapling,(wildcard),true
turbineBearing,1xtile.blockTurbinePart.0@4,BigReactors:BRTurbinePart,Turbine Rotor Bearing,false
turbineController,1xtile.blockTurbinePart.0@1,BigReactors:BRTurbinePart,Turbine Controller,false
turbineFluidPort,1xtile.blockTurbinePart.0@3,BigReactors:BRTurbinePart,Turbine Fluid Port,false
turbineHousing,1xtile.blockTurbinePart.0@0,BigReactors:BRTurbinePart,Turbine Housing,false
turbinePowerTap,1xtile.blockTurbinePart.0@2,BigReactors:BRTurbinePart,Turbine Power Port,false
turbineRotorBlade,1xtile.blockTurbineRotorPart.0@1,BigReactors:BRTurbineRotorPart,Turbine Rotor Blade,false
turbineRotorShaft,1xtile.blockTurbineRotorPart.0@0,BigReactors:BRTurbineRotorPart,Turbine Rotor Shaft,false
tyrian,1xtile.chisel.tyrian@0,chisel:tyrian,Tyrian,false
universalCable,8xitem.MultipartTransmitter@0,Mekanism:PartTransmitter,Basic Universal Cable,false
wireExplosive,1xtile.mfr.detcord@0,MineFactoryReloaded:detcord,DetCord,false
woodRod,1xitem.tconstruct.ToolRod@0,TConstruct:toolRod,Wooden Tool Rod,false
woodRubber,1xtile.mfr.rubberwood.log@0,MineFactoryReloaded:rubberwood.log,Rubber Wood,false
woodStick,1xitem.stick@0,minecraft:stick,Stick,false
